python_tag,benchmark,class,mode,threads,runs,successful_runs,best_seconds,mean_seconds,best_mops,mean_mops
3.15t,IS,S,1,1,3,3,0.33,0.33,2.0,1.9933333333333334
3.15t,IS,S,1,2,3,3,0.23,0.23,2.9,2.8666666666666667
3.15t,IS,S,1,4,3,3,0.16,0.16,4.17,4.140000000000001
3.15t,IS,S,1,8,3,3,0.18,0.18666666666666668,3.55,3.53
3.15t,IS,S,1,16,3,3,0.25,0.25333333333333335,2.64,2.606666666666667
3.15t,IS,S,1,32,3,3,0.33,0.33666666666666667,1.97,1.95
3.15t,IS,S,2,1,3,3,0.3,0.3,2.16,2.1533333333333333
3.15t,IS,S,2,2,3,3,0.17,0.17,3.94,3.9166666666666665
3.15t,IS,S,2,4,3,3,0.11,0.11,6.06,6.036666666666666
3.15t,IS,S,2,8,3,3,0.1,0.10000000000000002,6.66,6.626666666666666
3.15t,IS,S,2,16,3,3,0.14,0.14,4.84,4.8133333333333335
3.15t,IS,S,2,32,3,3,0.24,0.24,2.73,2.723333333333333
3.15t,IS,S,3,1,3,3,0.0,0.0,382.25,372.94000000000005
3.15t,IS,S,3,2,3,3,0.0,0.0,225.74,210.63
3.15t,IS,S,3,4,3,3,0.0,0.0,166.3,161.35666666666668
3.15t,IS,S,3,8,3,3,0.01,0.01,92.24,89.68
3.15t,IS,S,3,16,3,3,0.01,0.01,55.52,52.03
3.15t,IS,S,3,32,3,3,0.02,0.023333333333333334,27.73,26.42
3.15t,IS,W,2,1,3,3,5.54,5.5633333333333335,1.89,1.883333333333333
3.15t,IS,W,2,2,3,3,3.21,3.223333333333333,3.26,3.2533333333333334
3.15t,IS,W,2,4,3,3,2.36,2.3666666666666667,4.44,4.43
3.15t,IS,W,2,8,3,3,2.53,2.533333333333333,4.15,4.1433333333333335
3.15t,IS,W,2,16,3,3,3.81,3.8200000000000003,2.75,2.7433333333333336
3.15t,IS,W,2,32,3,3,6.85,6.88,1.53,1.5233333333333334
3.15t,IS,W,3,1,3,3,0.03,0.03,349.46,330.9633333333333
3.15t,IS,W,3,2,3,3,0.02,0.02,480.39,476.1933333333333
3.15t,IS,W,3,4,3,3,0.02,0.02,604.33,589.98
3.15t,IS,W,3,8,3,3,0.02,0.02,480.9,471.42333333333335
3.15t,IS,W,3,16,3,3,0.03,0.03333333333333333,304.84,302.24
3.15t,IS,W,3,32,3,3,0.07,0.07,157.56,156.72333333333333
3.15t,MG,A,3,1,3,3,3.57,3.5766666666666667,1091.26,1089.0333333333335
3.15t,MG,A,3,2,3,3,4.34,4.483333333333333,896.17,869.1700000000001
3.15t,MG,A,3,4,3,3,4.14,4.153333333333333,940.84,937.11
3.15t,MG,A,3,8,3,3,3.96,4.053333333333334,982.63,961.1833333333334
3.15t,MG,A,3,16,3,3,3.79,3.866666666666667,1026.84,1006.4566666666666
3.15t,MG,A,3,32,3,3,4.56,4.6499999999999995,854.14,837.0133333333333
3.15t,MG,S,0,1,3,3,3.81,3.8233333333333337,1.99,1.9866666666666666
3.15t,MG,S,0,2,3,3,2.44,2.526666666666667,3.11,3.01
3.15t,MG,S,0,4,3,3,1.59,1.6066666666666667,4.78,4.7299999999999995
3.15t,MG,S,0,8,3,3,1.29,1.36,5.9,5.596666666666667
3.15t,MG,S,0,16,3,3,1.31,1.3566666666666667,5.81,5.596666666666667
3.15t,MG,S,0,32,3,3,1.81,1.83,4.2,4.156666666666667
3.15t,MG,S,1,1,3,3,3.81,3.83,2.0,1.9866666666666666
3.15t,MG,S,1,2,3,3,2.4,2.436666666666667,3.17,3.1199999999999997
3.15t,MG,S,1,4,3,3,1.58,1.5866666666666667,4.81,4.786666666666666
3.15t,MG,S,1,8,3,3,1.31,1.3166666666666667,5.8,5.783333333333334
3.15t,MG,S,1,16,3,3,1.35,1.3699999999999999,5.63,5.55
